Time	SecL	RPM	MAP	Boost psi	TPS	TPSADC	MAF	MAFload	MAF volts	MAF Freq	AFR	MAT	CLT	Engine	Batt V	EGO cor1	Fuel: Air cor	Fuel: Warmup cor	Fuel: Baro cor	Fuel: Total cor	Fuel: Accel enrich	Fuel: Accel PW	VE1	PW	Duty Cycle1	VE2	PW2	Duty Cycle2	Seq PW1	Seq PW2	Seq PW3	Seq PW4	Seq PW5	Seq PW6	Seq PW7	Seq PW8	SPK: Spark Advance	SPK: Knock retard	Knock in	SPK: Cold advance	SPK: Traction retard	SPK: CEL retard	SPK: Fuel cut retard	SPK: External advance	SPK: Base Spark Advance	SPK: Idle Correction Advance	SPK: MAT Retard	SPK: Flex Advance	SPK: Spark Table 1	SPK: Spark Table 2	SPK: Spark Table 3	SPK: Spark Table 4	SPK: Revlim Retard	SPK: ALS Timing	SPK: Launch Timing	SPK: 3-step Timing	SPK: Launch VSS Retard	Dwell	Barometer	PWM Idle duty	Closed-loop idle target RPM	Closed-loop idle RPM error	Boost duty	Boost target 1	AFR 1 Target	AFR 2 Target	AFR 1 Error	AFR 2 Error	TPSdot	MAPdot	RPMdot	Wall fuel1	Wall fuel2	EAE1	EAE2	Load	Secondary load	Ign load	Secondary ign load	EAE load	AFR load	Injector timing pri	Injector timing sec	 Sensor 16 	canin1_8	canout1_8	canout9_16	Timing err	Lost sync count	Lost sync reason	Fuel flow cc/min	VSS1	VSS2	VSS1 ms-1	VSS2 ms-1	MPG(USA)	MPG(UK)	Gear	VSS1dot	VSS2dot	Status1	Status2	Status3	Status4	Status5	Status5s	Status6	Status7	Status8	TPS accel	MAP accel	Total accel	Launch retard timer	Launch timed retard	porta	portb	porteh	portk	portmj	portp	portt	CEL status	CEL status2	CEL error code	Fuel Temp2	Fuel Pressure2_kPa	Fuel Pressure2_psi	Fuel Pressure2_bar	Fuel temperature cor	Fuel pressure cor	Engine in cruise state	Engine accelerating slowly	Engine accelerating quickly	Engine decelerating slowly	Engine decelerating quickly	Engine in overrun	Engine idling	TC slip * time	Loop	CAN error bits	CAN error count	Power	Torque
s	s	RPM	kPa		%	ADC	g/sec	kPa	V		AFR	°F	°F	bit	v	%	%	%	%	%	%	ms	%	ms	%	%	ms	%	ms	ms	ms	ms	ms	ms	ms	ms	deg	deg	%	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	ms	kPa	%	rpm	rpm	%	%	AFR	AFR			%/s	kPa/s	rpm/sec	uS	uS	%	%	kPa	%	%	%	kPa	kPa	deg	deg					%			cc/min	MPH	MPH	ms-1	ms-1				ms-2	ms-2										%	%	%	s	deg	bit	bit	bit	bit	bit	bit	bit	bit	bit	bit	°C	kPa	psi	bar	%	%												HP	lbft
42.544	170	4948	13.2	-12.5	-3.1	340	0.00	0.0	0.000	30	14.00	82.3	175.3	1	13.7	97.0	99.1	100	100.5	99	100	0.000	27.7	1.434	5.9	27.7	1.434	5.9	1.363	1.363	1.363	1.363	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	4048	0	0	15.3	15.3	-1.3	-15.3	-1.3	0.0	-610	95	0	100	100	13.2	0.0	13.2	0.0	13.2	13.2	404.5	0.0	0.0	0	0	0	7.0	0	0	882	73.1	73.6	32.7	32.9	5.3	6.3	4	2.8	3.3	136	4	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	250	128	0	149	0	0	0	37.7	185.7	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
42.608	170	4969	13.2	-12.5	-3.1	340	0.00	0.0	0.000	30	13.80	82.3	175.3	1	13.7	96.0	99.1	100	100.5	99	100	0.000	27.7	1.429	5.9	27.7	1.429	5.9	1.358	1.358	1.358	1.358	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	4069	0	0	15.3	15.3	-1.5	-15.3	0.6	0.0	-130	95	0	99	99	13.2	0.0	13.2	0.0	13.2	13.2	404.7	0.0	0.0	0	0	0	-11.0	0	0	882	72.9	72.9	32.6	32.6	5.2	6.3	4	2.8	3.3	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	136	0	212	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
42.678	170	4871	13.2	-12.5	-3.0	341	0.00	0.0	0.000	30	13.80	82.3	175.3	1	13.7	96.0	99.1	100	100.5	99	100	0.000	27.7	1.429	5.8	27.7	1.429	5.8	1.358	1.358	1.358	1.358	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3971	0	0	15.3	15.3	-1.5	-15.3	0.7	0.0	-440	94	0	100	100	13.2	0.0	13.2	0.0	13.2	13.2	403.7	0.0	0.0	0	0	0	-8.0	0	0	882	72.7	72.7	32.5	32.5	5.2	6.2	4	1.7	2.3	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	136	0	144	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
42.747	170	4898	13.2	-12.5	-3.1	338	0.00	0.0	0.000	30	14.00	82.2	175.3	1	13.7	96.0	99.1	100	100.5	99	100	0.000	27.7	1.429	5.8	27.7	1.429	5.8	1.358	1.358	1.358	1.358	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3998	0	0	15.3	15.3	-1.3	-15.3	-1.6	0.0	-480	94	0	99	99	13.2	0.0	13.2	0.0	13.2	13.2	404.0	0.0	0.0	0	0	0	9.0	0	0	882	72.0	72.3	32.2	32.3	5.2	6.2	4	1.7	2.3	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	215	254	128	0	149	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
42.816	170	4836	13.2	-12.5	-3.0	341	0.00	0.0	0.000	30	14.10	82.0	175.3	1	13.7	96.0	99.1	100	100.5	99	100	0.000	27.8	1.430	5.8	27.8	1.430	5.8	1.359	1.359	1.359	1.359	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3936	0	0	15.3	15.3	-1.2	-15.3	1.6	0.0	-480	95	0	100	100	13.2	0.0	13.2	0.0	13.2	13.2	403.4	0.0	0.0	0	0	0	5.0	0	0	882	71.6	71.6	32.0	32.0	5.1	6.1	4	1.7	2.3	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	229	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
42.885	170	4841	13.2	-12.5	-3.0	341	0.00	0.0	0.000	30	13.80	82.0	175.3	1	13.7	96.0	99.1	100	100.5	99	100	0.000	27.8	1.430	5.8	27.8	1.430	5.8	1.359	1.359	1.359	1.359	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3941	0	0	15.3	15.3	-1.5	-15.3	0.8	0.0	-420	95	0	100	100	13.2	0.0	13.2	0.0	13.2	13.2	403.4	0.0	0.0	0	0	0	5.0	0	0	882	71.4	71.1	31.9	31.8	5.1	6.1	4	0.6	1.2	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	165	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
42.949	170	4777	13.2	-12.5	-3.1	339	0.00	0.0	0.000	30	14.30	82.0	175.3	1	13.7	96.0	99.1	100	100.5	99	100	0.000	27.8	1.430	5.7	27.8	1.430	5.7	1.359	1.359	1.359	1.359	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3877	0	0	15.3	15.3	-1.0	-15.3	-1.1	0.0	-480	95	0	100	100	13.2	0.0	13.2	0.0	13.2	13.2	402.8	0.0	0.0	0	0	0	5.0	0	0	882	70.5	70.7	31.5	31.6	5.1	6.1	4	0.6	1.2	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	193	0	0	0	37.7	185.7	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.019	171	4761	13.2	-12.5	-3.1	340	0.00	0.0	0.000	30	14.60	82.0	175.3	1	13.7	96.0	99.1	100	100.5	99	100	0.000	27.8	1.430	5.7	27.8	1.430	5.7	1.359	1.359	1.359	1.359	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3861	0	0	15.3	15.3	-0.7	-15.3	0.2	0.0	-420	95	0	100	100	13.2	0.0	13.2	0.0	13.2	13.2	402.6	0.0	0.0	0	0	0	3.0	0	0	882	70.2	70.2	31.4	31.4	5.0	6.0	4	0.6	1.2	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	2	8	87	254	136	0	148	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.088	171	4723	13.2	-12.5	-3.1	340	0.00	0.0	0.000	30	14.60	81.8	175.3	1	13.7	96.0	99.2	100	100.5	99	100	0.000	27.8	1.430	5.6	27.8	1.430	5.6	1.359	1.359	1.359	1.359	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3823	0	0	15.3	15.3	-0.7	-15.3	-0.8	0.0	-410	95	0	100	100	13.2	0.0	13.2	0.0	13.2	13.2	402.2	0.0	0.0	0	0	0	-3.0	0	0	882	69.8	69.8	31.2	31.2	5.0	6.0	4	-0.3	0.2	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	4	87	254	128	0	213	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.157	171	4696	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	15.10	81.8	175.3	1	13.7	96.0	99.2	100	100.5	99	100	0.000	27.8	1.426	5.6	27.8	1.426	5.6	1.355	1.355	1.355	1.355	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3796	0	0	15.3	15.3	-0.2	-15.3	-0.2	-1.0	-470	94	0	99	99	13.0	0.0	13.0	0.0	13.0	13.0	402.0	0.0	0.0	0	0	0	4.0	0	0	882	69.3	69.3	31.0	31.0	5.0	6.0	4	-0.3	0.2	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	165	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.221	171	4658	13.0	-12.5	-3.1	339	0.00	0.0	0.000	30	16.10	81.8	175.3	1	13.7	97.0	99.2	100	100.5	99	100	0.000	27.8	1.430	5.6	27.8	1.430	5.6	1.359	1.359	1.359	1.359	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3758	0	0	15.3	15.3	0.8	-15.3	-0.8	0.0	-470	95	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	401.6	0.0	0.0	0	0	0	5.0	0	0	627	68.9	68.4	30.8	30.6	7.0	8.3	4	-0.3	0.2	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	215	254	128	0	133	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.290	171	4621	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	18.10	81.8	175.3	1	13.7	97.0	99.2	100	100.5	99	100	0.000	27.8	1.430	5.5	27.8	1.430	5.5	1.359	1.359	1.359	1.359	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3721	0	0	15.3	15.3	2.8	-15.3	1.1	0.0	-520	95	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	401.2	0.0	0.0	0	0	0	5.0	0	0	627	68.4	68.0	30.6	30.4	6.9	8.3	4	-1.0	-0.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	197	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.359	171	4620	13.0	-12.5	-3.0	342	0.00	0.0	0.000	30	19.80	81.8	175.3	1	13.7	97.0	99.2	100	100.5	99	100	0.000	27.8	1.430	5.5	27.8	1.430	5.5	1.359	1.359	1.359	1.359	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3720	0	0	15.3	15.3	4.5	-15.3	0.3	0.0	-470	96	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	401.2	0.0	0.0	0	0	0	3.0	0	0	627	67.6	67.8	30.2	30.3	6.8	8.2	4	-1.0	-0.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	4	1	87	254	136	0	132	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.428	171	4564	13.0	-12.5	-3.0	341	0.00	0.0	0.000	30	19.90	81.8	175.3	1	13.7	98.0	99.2	100	100.5	99	100	0.000	27.8	1.433	5.5	27.8	1.433	5.5	1.362	1.362	1.362	1.362	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3664	0	0	15.3	15.3	4.6	-15.3	0.4	0.0	-490	97	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	400.6	0.0	0.0	0	0	0	3.0	0	0	627	67.3	66.9	30.1	29.9	6.8	8.1	4	-1.0	-0.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	165	0	0	0	37.7	185.9	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.491	171	4528	13.0	-12.5	-3.1	341	0.00	0.0	0.000	30	19.90	81.8	175.3	1	13.7	98.0	99.2	100	100.5	99	100	0.000	27.9	1.436	5.4	27.9	1.436	5.4	1.364	1.364	1.364	1.364	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3628	0	0	15.3	15.3	4.6	-15.3	-0.6	0.0	-450	109	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	400.3	0.0	0.0	0	0	0	7.0	0	0	627	67.1	66.7	30.0	29.8	6.8	8.1	4	-1.6	-1.5	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	213	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.561	171	4489	13.0	-12.5	-3.0	341	0.00	0.0	0.000	30	19.90	81.8	175.3	1	13.7	98.0	99.2	100	100.5	99	100	0.000	27.9	1.434	5.4	27.9	1.434	5.4	1.363	1.363	1.363	1.363	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3589	0	0	15.3	15.3	4.6	-15.3	1.7	0.0	-500	116	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	399.9	0.0	0.0	0	0	0	5.0	0	0	627	66.4	66.4	29.7	29.7	6.7	8.0	4	-1.6	-1.5	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	197	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.629	171	4469	13.0	-12.5	-3.3	339	0.00	0.0	0.000	30	19.90	81.8	175.3	1	13.7	99.0	99.2	100	100.5	99	100	0.000	27.9	1.436	5.3	27.9	1.436	5.3	1.365	1.365	1.365	1.365	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3569	0	0	15.3	15.3	4.6	-15.3	-1.4	0.0	-440	117	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	399.7	0.0	0.0	0	0	0	7.0	0	0	627	66.0	65.8	29.5	29.4	6.7	8.0	4	-1.6	-1.5	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	165	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.698	171	4438	13.0	-12.5	-3.0	341	0.00	0.0	0.000	30	19.90	81.7	175.3	1	13.8	99.0	99.2	100	100.5	99	100	0.000	27.9	1.422	5.3	27.9	1.422	5.3	1.351	1.351	1.351	1.351	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3538	0	0	15.3	15.3	4.6	-15.3	-0.1	0.0	-440	118	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	399.5	0.0	0.0	0	0	0	-7.0	0	0	627	65.8	65.5	29.4	29.3	6.6	7.9	4	-2.0	-2.0	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	8	87	254	136	0	180	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.762	171	4372	13.0	-12.5	-3.0	341	0.00	0.0	0.000	30	19.90	81.7	175.3	1	13.8	99.0	99.2	100	100.5	99	100	0.000	27.9	1.422	5.2	27.9	1.422	5.2	1.351	1.351	1.351	1.351	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3472	0	0	15.3	15.3	4.6	-15.3	1.3	0.0	-450	119	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	398.7	0.0	0.0	0	0	0	-3.0	0	0	627	64.9	65.1	29.0	29.1	6.6	7.8	4	-2.0	-2.0	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	8	2	87	254	136	0	132	0	0	0	37.7	185.9	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.831	171	4353	13.0	-12.5	-3.1	339	0.00	0.0	0.000	30	19.90	81.7	175.3	1	13.8	99.0	99.2	100	100.5	99	100	0.000	27.9	1.422	5.2	27.9	1.422	5.2	1.351	1.351	1.351	1.351	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3453	0	0	15.3	15.3	4.6	-15.3	0.5	0.0	-550	119	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	398.5	0.0	0.0	0	0	0	8.0	0	0	627	64.4	64.2	28.8	28.7	6.5	7.8	4	-2.0	-2.0	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	136	0	181	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.896	171	4313	13.0	-12.5	-3.3	339	0.00	0.0	0.000	30	19.90	81.7	175.3	1	13.8	100.0	99.2	100	100.5	99	100	0.000	27.9	1.427	5.1	27.9	1.427	5.1	1.356	1.356	1.356	1.356	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3413	0	0	15.3	15.3	4.6	-15.3	-2.8	0.0	-540	120	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	398.1	0.0	0.0	0	0	0	-2.0	0	0	627	64.0	63.8	28.6	28.5	6.5	7.7	4	-2.4	-2.4	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	136	0	160	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
43.964	172	4279	13.0	-12.5	-3.0	341	0.00	0.0	0.000	30	19.90	81.7	175.3	1	13.8	100.0	99.2	100	100.5	99	100	0.000	27.9	1.427	5.1	27.9	1.427	5.1	1.356	1.356	1.356	1.356	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3379	0	0	15.3	15.3	4.6	-15.3	2.6	0.0	-600	121	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	397.8	0.0	0.0	0	0	0	3.0	0	0	627	63.3	63.3	28.3	28.3	6.4	7.7	4	-2.4	-2.4	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	165	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
44.073	172	4225	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	81.7	175.3	1	13.8	100.0	99.2	100	100.5	99	100	0.000	27.9	1.427	5.0	27.9	1.427	5.0	1.356	1.356	1.356	1.356	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3325	0	0	15.3	15.3	4.6	-15.3	-0.6	0.0	-570	121	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	397.2	0.0	0.0	0	0	0	-3.0	0	0	627	62.9	62.6	28.1	28.0	6.3	7.6	4	-2.4	-2.4	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	2	8	87	254	136	0	132	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
44.118	172	4200	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	81.7	175.3	1	13.8	101.0	99.2	100	100.5	99	100	0.000	28.0	1.430	5.0	28.0	1.430	5.0	1.360	1.360	1.360	1.360	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3300	0	0	15.3	15.3	4.6	-15.3	-1.1	0.0	-450	123	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	397.0	0.0	0.0	0	0	0	-3.0	0	0	627	62.0	62.2	27.7	27.8	6.3	7.5	4	-2.6	-2.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	215	254	136	0	148	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
44.166	172	4148	13.0	-12.5	-3.1	340	0.00	0.0	0.000	30	19.90	81.7	175.3	1	13.8	101.0	99.2	100	100.5	99	100	0.000	28.0	1.431	4.9	28.0	1.431	4.9	1.360	1.360	1.360	1.360	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3248	0	0	15.3	15.3	4.6	-15.3	-0.1	0.0	-440	123	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	396.5	0.0	0.0	0	0	0	4.0	0	0	627	61.5	61.7	27.5	27.6	6.2	7.4	4	-2.6	-2.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	165	0	0	0	37.7	185.9	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
44.224	172	4158	13.0	-12.5	-3.0	339	0.00	0.0	0.000	30	19.90	81.7	175.3	1	13.8	101.0	99.2	100	100.5	99	100	0.000	28.0	1.431	5.0	28.0	1.431	5.0	1.360	1.360	1.360	1.360	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3258	0	0	15.3	15.3	4.6	-15.3	1.4	0.0	-440	124	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	396.6	0.0	0.0	0	0	0	-3.0	0	0	447	61.3	61.3	27.4	27.4	8.7	10.4	4	-2.6	-2.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	1	4	87	254	136	0	128	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
